URL,Domain,TLD,IsDomainIP,IsHTTPS,HasFavicon,HasDescription,HasSubmitButton,HasPasswordField,HasHiddenFields,HasExternalFormSubmit,NoOfURLRedirect,NoOfSelfRedirect,Bank,Pay,Crypto,URLSimilarityIndex,DomainTitleMatchScore,URLTitleMatchScore,HasObfuscation,ObfuscationRatio,NoOfImage,NoOfJS,NoOfCSS,NoOfExternalRef,label
http://www.trust-plast.com,www.trust-plast.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,80.44444444,100.0,100.0,0,0.0,0,1,0,1,0
https://www.chinacanaan.com,www.chinacanaan.com,com,0,1,1,1,1,0,1,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,47,20,3,96,1
http://www.aqserv.com,www.aqserv.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,88.72727273,100.0,100.0,0,0.0,0,0,0,0,0
http://stephenforstaterep.com/,stephenforstaterep.com,com,0,0,0,0,1,1,0,0,0,0,0,0,0,72.29608336,100.0,100.0,0,0.0,2,4,1,2,0
https://www.patris.gr,www.patris.gr,gr,0,1,1,0,1,0,1,0,1,0,1,1,0,100.0,100.0,100.0,0,0.0,66,14,9,315,1
https://www.mateemask.net/,www.mateemask.net,net,0,1,0,0,0,0,0,0,1,0,1,0,1,68.72358411,100.0,100.0,0,0.0,7,14,3,15,0
https://facilitandoacesso.com/veja/agora/facil/,facilitandoacesso.com,com,0,1,0,1,0,0,0,0,0,0,0,0,0,37.77967185,0.0,100.0,0,0.0,1,1,2,2,0
https://www.thewoodwardschool.org,www.thewoodwardschool.org,org,0,1,0,1,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,42,17,11,21,1
https://www.5rhythms.com,www.5rhythms.com,com,0,1,1,1,1,0,0,0,1,1,0,0,0,100.0,100.0,100.0,0,0.0,24,22,12,83,1
https://bafybeihjpbzetnkt2w6crutbjkcfu3lu2z7dhnotj56zh7askdc2nxsf7m.ipfs.cf-ipfs.com//work1.htm,bafybeihjpbzetnkt2w6crutbjkcfu3lu2z7dhnotj56zh7askdc2nxsf7m.ipfs.cf-ipfs.com,com,0,1,0,0,0,0,0,0,0,0,0,0,0,8.203917895,0.0,0.0,0,0.0,0,0,0,0,0
https://www.cherrymobile.com,www.cherrymobile.com,com,0,1,0,0,0,0,0,0,1,0,0,0,1,100.0,100.0,100.0,0,0.0,13,14,12,101,1
https://www.universityreview.org,www.universityreview.org,org,0,1,1,1,1,0,1,0,0,0,1,0,0,100.0,100.0,100.0,0,0.0,9,25,8,69,1
https://www.englishclub.com,www.englishclub.com,com,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,5,9,1,53,1
http://www.f-mi.purpledaily.com,www.f-mi.purpledaily.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,54.20833333,0.0,0.0,0,0.0,0,0,0,0,0
https://wait-and-load-page-21c53.firebaseapp.com/,wait-and-load-page-21c53.firebaseapp.com,com,0,1,0,0,0,0,0,0,1,0,0,0,0,44.44971787,0.0,0.0,0,0.0,0,0,0,0,0
https://www.aoc.nrao.edu,www.aoc.nrao.edu,edu,0,1,1,0,1,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0,0.0,7,0,1,28,1
https://evrilogistics.com/ek9os/?referrer=st7,evrilogistics.com,com,0,1,0,0,0,0,0,0,0,0,0,0,0,38.89123832,0.0,100.0,0,0.0,0,1,0,0,0
https://053232222.xyz/vmjddusx/third/7,053232222.xyz,xyz,0,1,0,0,0,0,0,0,0,0,0,0,0,20.54480287,11.11111111,4.347826087,0,0.0,0,0,0,0,0
http://www.162699.com,www.162699.com,com,0,0,0,0,0,0,0,0,1,1,0,0,0,69.45454545,0.0,0.0,0,0.0,0,0,0,0,0
https://docs.google.com/forms/d/e/1faipqlsfjpx-sxpejnp_q2fmfu0jy8oqoesrx9wbrqplcychw9luupa/viewform,docs.google.com,com,0,1,0,0,0,0,0,0,0,0,0,0,0,16.78278721,0.0,0.0,0,0.0,0,0,0,1,0
https://btinternet-102435.weeblysite.com/,btinternet-102435.weeblysite.com,com,0,1,1,0,0,0,1,0,0,0,1,1,0,50.28409091,0.0,0.0,0,0.0,19,9,3,4,0
https://powderbluesuperprogramminglanguages.ayudadios.repl.co/,powderbluesuperprogramminglanguages.ayudadios.repl.co,co,0,1,0,0,0,0,0,0,0,0,0,0,0,26.72626347,0.0,0.0,0,0.0,0,0,0,2,0
https://dev-loslos1.pantheonsite.io/,dev-loslos1.pantheonsite.io,io,0,1,0,0,0,0,0,0,0,0,0,0,0,74.60415201,0.0,0.0,0,0.0,4,0,0,3,0
https://www.qfhs.org.au,www.qfhs.org.au,au,0,1,1,1,1,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0,0.0,38,15,11,16,1
https://monteplo.info/particulares,monteplo.info,info,0,1,0,0,0,0,0,0,0,0,0,0,0,43.54591278,0.0,0.0,0,0.0,0,0,0,0,0
https://www.clemensarchitecture.com,www.clemensarchitecture.com,com,0,1,1,1,1,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,21,10,2,5,1
https://www.pydev.org,www.pydev.org,org,0,1,1,1,1,0,1,0,0,0,0,1,1,100.0,100.0,100.0,0,0.0,200,9,1,213,1
https://www.nexus.fr,www.nexus.fr,fr,0,1,1,1,1,0,0,0,1,0,0,1,0,100.0,100.0,100.0,0,0.0,29,16,10,84,1
https://steacormunity.ru/profiles/76561199080967743,steacormunity.ru,ru,0,1,0,0,0,0,0,0,0,0,0,0,0,23.92448006,0.0,100.0,0,0.0,0,0,0,0,0
https://bafybeibrerjbpagzyqbn4j4pexhayqcvruhmrakh3ajddwcrxwf7ure5vm.ipfs.dweb.link/d2-sjs.html,bafybeibrerjbpagzyqbn4j4pexhayqcvruhmrakh3ajddwcrxwf7ure5vm.ipfs.dweb.link,link,0,1,0,0,0,0,0,0,0,0,0,0,0,10.58167509,0.0,0.0,0,0.0,0,1,0,0,0
https://www.hollywooddesign.com.ar,www.hollywooddesign.com.ar,ar,0,1,0,1,1,0,0,0,1,0,0,0,0,100.0,0.0,0.0,0,0.0,38,12,5,27,1
https://www.chatham-ma.gov,www.chatham-ma.gov,gov,0,1,1,1,0,0,1,0,1,0,0,1,0,100.0,100.0,100.0,0,0.0,0,23,36,26,1
https://www.antutu.com,www.antutu.com,com,0,1,0,1,1,0,0,0,1,0,0,0,0,100.0,100.0,100.0,0,0.0,47,12,9,63,1
https://my2gloves.com/ib.nab/internet.banking/ib.nab.com.au/nab/surf7.php?cmd=login_submit&id=73df298a27f9ffb38ec3727ce8361dc573df298a27f9ffb38ec3727ce8361dc5&session=73df298a27f9ffb38ec3727ce8361dc573df298a27f9ffb38ec3727ce8361dc5,my2gloves.com,com,0,1,0,0,0,0,0,0,0,0,1,0,0,4.970511601,0.0,0.0,0,0.0,0,0,0,0,0
http://www.ylgceliks.com,www.ylgceliks.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,59.08119658,0.0,0.0,0,0.0,0,0,0,0,0
https://heartfeltshallowcommand.m08v.repl.co/,heartfeltshallowcommand.m08v.repl.co,co,0,1,0,0,0,0,0,0,0,0,0,0,0,37.2330664,0.0,0.0,0,0.0,0,0,0,3,0
https://www.siasat.pk,www.siasat.pk,pk,0,1,1,0,1,0,1,0,0,0,0,1,1,100.0,100.0,100.0,0,0.0,54,14,3,24,1
http://www.purplebillioninitiative.org,www.purplebillioninitiative.org,org,0,0,0,0,0,0,0,0,0,0,0,0,0,61.96355085,0.0,0.0,0,0.0,0,0,0,0,0
http://www.cometoway.org,www.cometoway.org,org,0,0,0,0,0,0,0,0,1,1,0,0,0,69.73795435,100.0,100.0,0,0.0,0,0,0,0,0
https://www.atelierozmoz.be,www.atelierozmoz.be,be,0,1,1,1,0,0,1,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,30,3,4,10,1
https://www.klara.ch,www.klara.ch,ch,0,1,1,1,1,0,1,0,0,0,1,1,0,100.0,100.0,100.0,0,0.0,17,24,29,203,1
https://www.koolkitchenpro.com,www.koolkitchenpro.com,com,0,1,1,1,0,0,0,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,9,2,4,15,1
https://www.ladyalthaea.com,www.ladyalthaea.com,com,0,1,0,1,1,0,1,1,0,0,0,1,0,100.0,100.0,100.0,0,0.0,23,15,15,10,1
http://edsr.top/,edsr.top,top,0,0,0,0,0,0,0,0,0,0,0,0,0,65.625,100.0,100.0,0,0.0,0,0,0,1,0
http://www.monerise.com,www.monerise.com,com,0,0,0,0,0,0,0,0,1,1,0,0,0,92.84188034,100.0,100.0,0,0.0,0,0,0,0,0
https://www.demonsaw.com,www.demonsaw.com,com,0,1,1,1,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,5,4,4,9,1
https://www.goparkin.io,www.goparkin.io,io,0,1,1,0,1,1,1,0,0,0,0,1,0,100.0,0.0,0.0,0,0.0,19,30,25,50,1
https://www.nikkansports.com,www.nikkansports.com,com,0,1,1,1,1,0,0,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,50,27,18,191,1
https://www.mauritiusconscious.com,www.mauritiusconscious.com,com,0,1,1,1,1,0,1,1,1,0,0,0,0,100.0,0.0,0.0,0,0.0,31,40,24,60,1
http://www.tinymarvels.com,www.tinymarvels.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,0.0,0.0,0,0.0,0,0,0,0,0
http://www.my-iri.org,www.my-iri.org,org,0,0,0,0,0,0,0,0,0,0,0,0,0,71.63636364,0.0,0.0,0,0.0,0,0,0,0,0
http://upi-netfixe.info/,upi-netfixe.info,info,0,0,0,0,0,0,0,0,0,0,0,0,0,55.37683824,100.0,100.0,0,0.0,0,1,0,1,0
http://www.studio.fisheye.eu,www.studio.fisheye.eu,eu,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4431449,0.0,0.0,0,0.0,0,0,0,0,0
https://www.salvatorebattaglia.com.au,www.salvatorebattaglia.com.au,au,0,1,0,1,0,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0,0.0,25,23,15,8,1
https://www.apctt.org,www.apctt.org,org,0,1,1,0,0,0,1,0,0,0,1,0,0,100.0,100.0,100.0,0,0.0,13,40,41,44,1
https://www.bioenergyconsult.com,www.bioenergyconsult.com,com,0,1,0,1,1,0,1,0,0,0,1,0,1,100.0,0.0,0.0,0,0.0,27,24,9,88,1
https://www.hajker.hu,www.hajker.hu,hu,0,1,1,1,0,0,0,0,0,0,1,0,1,100.0,83.33333333,83.33333333,0,0.0,9,10,2,13,1
https://tinyurl.com/5n7pyu6s,tinyurl.com,com,0,1,0,0,0,0,0,0,1,0,0,0,0,57.35714286,0.0,100.0,0,0.0,0,0,0,1,0
https://www.ch-valence.fr,www.ch-valence.fr,fr,0,1,0,0,1,0,0,1,0,0,0,0,0,100.0,100.0,100.0,0,0.0,22,10,3,81,1
https://www.unitar.my,www.unitar.my,my,0,1,0,1,1,0,1,1,0,0,1,1,0,100.0,100.0,100.0,0,0.0,34,36,38,135,1
http://yyt5567yyhhyjjjjhhhjjk.s3.eu-west-2.amazonaws.com/microsoftonline.html,yyt5567yyhhyjjjjhhhjjk.s3.eu-west-2.amazonaws.com,com,0,0,0,0,1,1,0,0,1,0,0,1,0,11.5642426,0.0,0.0,0,0.0,2,1,3,3,0
https://www.capitalxtra.com,www.capitalxtra.com,com,0,1,1,0,0,0,0,0,0,0,1,1,0,100.0,100.0,100.0,0,0.0,37,10,3,46,1
https://www.mycouriertribune.com,www.mycouriertribune.com,com,0,1,0,1,1,0,1,0,1,0,1,0,0,100.0,0.0,0.0,0,0.0,61,42,5,115,1
https://www.andesceltig.com,www.andesceltig.com,com,0,1,0,1,1,0,1,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,20,10,11,86,1
http://www.raknten-caed.g0vy03a8qvswd964.shop/,www.raknten-caed.g0vy03a8qvswd964.shop,shop,0,0,0,0,0,0,0,0,0,0,0,0,0,33.504696,0.0,0.0,0,0.0,0,0,0,0,0
https://www.kennykey.com,www.kennykey.com,com,0,1,1,1,1,0,1,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,128,21,2,39,1
https://www.russian-records.com,www.russian-records.com,com,0,1,1,1,1,1,1,0,0,0,0,0,0,100.0,0.0,0.0,0,0.0,22,2,1,2,1
http://www.lerevahel.com,www.lerevahel.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,69.90701606,0.0,0.0,0,0.0,0,0,0,0,0
https://www.gamepanda.tw,www.gamepanda.tw,tw,0,1,0,1,1,1,0,1,1,1,0,0,0,100.0,100.0,100.0,0,0.0,47,19,16,43,1
https://www.manifatturaautomobilitorino.com,www.manifatturaautomobilitorino.com,com,0,1,1,1,0,0,0,0,1,0,0,0,0,100.0,100.0,100.0,0,0.0,27,12,30,9,1
https://www.pluszle.com,www.pluszle.com,com,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,10,3,2,6,1
http://100293846657382-metacmmntystndrds.work.gd/,100293846657382-metacmmntystndrds.work.gd,gd,0,0,0,0,1,1,0,1,0,0,0,0,0,22.20050424,0.0,0.0,0,0.0,1,0,6,0,0
https://www.alluemyoga.com,www.alluemyoga.com,com,0,1,0,1,0,0,1,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,12,9,6,9,1
https://www.chemanager-online.com,www.chemanager-online.com,com,0,1,1,0,1,1,1,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,31,33,56,27,1
http://www.f0562171.xsph.ru,www.f0562171.xsph.ru,ru,0,0,0,0,0,0,0,0,0,0,0,0,0,61.94852941,0.0,0.0,0,0.0,0,0,0,0,0
https://www.lostworld.com.ua,www.lostworld.com.ua,ua,0,1,1,0,0,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0,0.0,49,5,1,29,1
http://www.idyijr28j.xyz,www.idyijr28j.xyz,xyz,0,0,0,0,0,0,0,0,1,0,0,0,0,50.0,100.0,100.0,0,0.0,0,1,1,1,0
https://www.csgopolygon.pro/steam.html,www.csgopolygon.pro,pro,0,1,0,0,0,0,0,0,0,0,0,0,0,38.79026956,0.0,0.0,0,0.0,0,0,0,1,0
https://www.himalayanacademy.com,www.himalayanacademy.com,com,0,1,0,1,1,0,0,0,1,0,0,0,0,100.0,100.0,100.0,0,0.0,13,17,9,38,1
https://which0x006.firebaseapp.com/,which0x006.firebaseapp.com,com,0,1,0,0,0,0,0,0,0,0,0,0,0,69.5473251,0.0,0.0,0,0.0,0,0,0,3,0
http://www.borodach2643890.online.swtest.ru,www.borodach2643890.online.swtest.ru,ru,0,0,0,0,0,0,0,0,0,0,0,1,0,34.13233902,0.0,0.0,0,0.0,0,0,0,3,0
https://www.youandeye.ae,www.youandeye.ae,ae,0,1,1,1,1,0,1,0,0,0,0,0,0,100.0,0.0,0.0,0,0.0,34,14,1,36,1
https://www.azd.uscourts.gov,www.azd.uscourts.gov,gov,0,1,1,0,1,0,1,0,0,0,1,1,0,100.0,0.0,0.0,0,0.0,5,8,12,120,1
http://www.ir-eblaghe.cf,www.ir-eblaghe.cf,cf,0,0,0,0,0,0,0,0,1,1,0,0,0,55.0295858,100.0,100.0,0,0.0,0,0,0,0,0
https://portofino.co.ao/biindus2/?diasm=20221220,portofino.co.ao,ao,0,1,0,0,0,0,0,0,0,0,0,0,0,33.57012195,0.0,0.0,0,0.0,0,0,0,1,0
https://www.harveys.ca,www.harveys.ca,ca,0,1,1,1,0,0,1,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,33,7,5,13,1
https://www.chesterfieldobserver.com,www.chesterfieldobserver.com,com,0,1,0,1,1,0,1,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,30,59,34,190,1
https://bit.ly/appbper24,bit.ly,ly,0,1,0,0,0,0,0,0,0,0,0,0,0,45.63419118,0.0,91.66666667,0,0.0,1,0,0,3,0
https://storageapi.fleek.co/b620e7da-f4f5-4e6e-8d8e-8c4c3783180b-bucket/vat7/index.html,storageapi.fleek.co,co,0,1,0,0,0,0,0,0,0,0,0,0,0,24.82543963,0.0,1.369863014,0,0.0,0,0,0,0,0
https://www.autonotebook.com,www.autonotebook.com,com,0,1,0,0,1,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,22,22,10,90,1
https://www.ucalgary.ca,www.ucalgary.ca,ca,0,1,1,1,1,0,1,0,0,0,0,0,1,100.0,0.0,0.0,0,0.0,32,10,16,168,1
https://www.ejournal.karinosseff.org,www.ejournal.karinosseff.org,org,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0,0.0,12,2,1,99,1
https://www.denbypottery.com,www.denbypottery.com,com,0,1,0,1,0,0,0,0,1,0,0,1,0,100.0,100.0,100.0,0,0.0,1,10,3,2,1
http://www.amazcaozm-co-jp.amazzeocn.50gb349.xyz/,www.amazcaozm-co-jp.amazzeocn.50gb349.xyz,xyz,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94713775,0.0,0.0,0,0.0,0,0,0,0,0
https://www.kleinfh.com,www.kleinfh.com,com,0,1,0,1,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,18,8,9,9,1
https://www.whittlesea.vic.gov.au,www.whittlesea.vic.gov.au,au,0,1,1,1,1,0,0,0,1,1,1,1,0,100.0,0.0,0.0,0,0.0,38,21,2,27,1
http://www.object.de,www.object.de,de,0,0,0,0,0,0,0,0,0,0,0,0,0,81.2345679,0.0,0.0,0,0.0,0,0,0,0,0
https://debremzers.firebaseapp.com/,debremzers.firebaseapp.com,com,0,1,0,0,0,0,0,0,1,0,0,0,0,64.62853386,0.0,0.0,0,0.0,0,0,0,2,0
https://www.aleks.com,www.aleks.com,com,0,1,1,1,1,1,1,1,0,0,0,0,0,100.0,100.0,100.0,0,0.0,16,22,1,23,1
http://www.eskilloo.com,www.eskilloo.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,76.6025641,0.0,0.0,0,0.0,0,0,0,0,0
http://www.wwwcfg.com,www.wwwcfg.com,com,0,0,0,0,0,0,0,0,1,1,0,0,0,71.63636364,100.0,100.0,0,0.0,0,0,0,0,0
https://www.zavvi.com,www.zavvi.com,com,0,1,1,1,1,1,1,1,0,0,0,1,0,100.0,100.0,100.0,0,0.0,128,16,13,86,1
https://www.phys.hawaii.edu,www.phys.hawaii.edu,edu,0,1,0,0,1,0,1,0,1,0,0,0,0,100.0,0.0,0.0,0,0.0,21,50,39,253,1
http://www.qrtb.nowurl.fun,www.qrtb.nowurl.fun,fun,0,0,0,0,0,0,0,0,0,0,0,0,0,39.96101365,0.0,0.0,0,0.0,0,0,0,0,0
https://www.skyphone.jp,www.skyphone.jp,jp,0,1,0,1,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,27,4,3,52,1
https://www.munich-business-school.de,www.munich-business-school.de,de,0,1,1,1,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,44,5,2,31,1
https://se4440-f20ed.web.app/,se4440-f20ed.web.app,app,0,1,0,0,0,0,0,0,1,0,0,0,0,55.98845599,6.25,6.25,0,0.0,0,0,0,0,0
https://www.nasjonaleturistveger.no,www.nasjonaleturistveger.no,no,0,1,1,0,1,0,0,0,0,0,1,0,0,100.0,0.0,0.0,0,0.0,13,6,1,6,1
http://www.aesoosesn.aseoseesceacn.uqmzwu.top/uwbrvz8quj/page1.php,www.aesoosesn.aseoseesceacn.uqmzwu.top,top,0,0,0,0,0,0,0,0,0,0,0,0,0,18.89512408,0.0,0.0,0,0.0,0,0,0,0,0
https://www.ynotawards.com,www.ynotawards.com,com,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,46,17,12,29,1
https://www.historia-actual.org,www.historia-actual.org,org,0,1,0,1,1,1,1,0,0,0,0,1,0,100.0,0.0,0.0,0,0.0,41,16,10,16,1
https://maildinshaakckjnw278.web.app/,maildinshaakckjnw278.web.app,app,0,1,0,0,0,0,0,0,0,0,0,0,0,36.68191414,0.0,0.0,0,0.0,0,0,0,3,0
https://impotsgouvernement.podosugih.com/impots-gouv/clients/,impotsgouvernement.podosugih.com,com,0,1,0,0,1,1,1,0,0,0,0,1,0,27.16590376,0.0,0.0,0,0.0,2,2,1,0,0
https://mutedwarmhashmap.coronado2121.repl.co/,mutedwarmhashmap.coronado2121.repl.co,co,0,1,0,0,0,0,0,0,0,0,0,0,0,30.93969742,0.0,0.0,0,0.0,0,0,0,3,0
https://remondremeret.web.app/,remondremeret.web.app,app,0,1,0,0,0,0,0,0,0,0,0,0,0,56.40074212,0.0,0.0,0,0.0,0,0,0,3,0
http://www.akamai-technologies.host,www.akamai-technologies.host,host,0,0,0,0,0,0,0,0,0,0,0,0,0,78.13484562,0.0,0.0,0,0.0,0,0,0,0,0
http://www.esvastickers.com,www.esvastickers.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,70.43444829,100.0,100.0,0,0.0,0,1,0,1,0
http://www.dulieuhay.com,www.dulieuhay.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,66.12244898,0.0,0.0,0,0.0,0,0,0,0,0
https://www.lesleyriddoch.com,www.lesleyriddoch.com,com,0,1,1,1,1,0,1,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,16,10,4,12,1
https://www.quantico.marines.mil,www.quantico.marines.mil,mil,0,1,0,0,0,0,1,0,1,1,0,0,0,100.0,0.0,0.0,0,0.0,56,10,12,564,1
https://www.author-me.com,www.author-me.com,com,0,1,0,1,0,0,0,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,20,10,3,113,1
https://www.carehomeprofessional.com,www.carehomeprofessional.com,com,0,1,0,0,1,0,1,1,0,0,0,1,0,100.0,100.0,100.0,0,0.0,8,18,5,12,1
https://www.livetinted.com,www.livetinted.com,com,0,1,1,1,1,1,1,0,0,0,1,1,0,100.0,100.0,100.0,0,0.0,452,28,2,10,1
https://www.historync.org,www.historync.org,org,0,1,1,1,0,0,0,0,0,0,1,0,0,100.0,0.0,0.0,0,0.0,11,0,0,1,1
http://www.zktecovn.com,www.zktecovn.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0,0.0,0,0,0,1,0
https://defi-connector.firebaseapp.com/,defi-connector.firebaseapp.com,com,0,1,1,0,0,0,0,0,0,0,1,0,1,60.40582726,0.0,0.0,0,0.0,0,1,1,2,0
https://www.fountainblue.com,www.fountainblue.com,com,0,1,1,1,1,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,44,10,9,23,1
http://www.primaage.com,www.primaage.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,83.54700855,100.0,100.0,0,0.0,0,0,0,0,0
https://belllllllllllllllll00000000004.web.app/,belllllllllllllllll00000000004.web.app,app,0,1,0,0,0,0,0,0,0,0,0,0,0,27.01896442,0.0,0.0,0,0.0,0,0,0,3,0
https://www.brafton.com,www.brafton.com,com,0,1,1,1,1,0,0,0,1,0,0,1,0,100.0,100.0,100.0,0,0.0,53,25,13,186,1
http://www.pointbooks.us,www.pointbooks.us,us,0,0,0,0,0,0,0,0,0,0,0,0,0,71.09044801,0.0,0.0,0,0.0,0,0,0,0,0
https://www.sophiemorrell.com,www.sophiemorrell.com,com,0,1,0,1,1,1,1,0,0,0,1,1,0,100.0,100.0,100.0,0,0.0,62,23,62,60,1
https://www.onlinelottowinner.com/bemob/iframe/french/senegal/orange/survey-lander-cash/?click_id=v1fygbenkwe76gixmyntxv&bemobdata=c%3ddb175c11-f331-4bb7-9ef9-abc73cb0bd4c..l%3d1791a20e-5889-434d-8607-86651e11b538..a%3d0..b%3d0..ts%3d1680781682595,www.onlinelottowinner.com,com,0,1,0,1,0,0,0,0,1,0,0,0,0,6.861759673,0.0,0.0,0,0.0,1,3,2,0,0
https://www.capital.bg,www.capital.bg,bg,0,1,1,1,1,1,0,0,0,0,0,1,1,100.0,100.0,100.0,0,0.0,292,9,1,54,1
https://www.ga.gov.au,www.ga.gov.au,au,0,1,1,1,1,0,1,0,0,0,0,1,0,100.0,0.0,0.0,0,0.0,22,29,12,125,1
http://www.maesonandcompany.com,www.maesonandcompany.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0952381,0.0,0.0,0,0.0,0,0,0,1,0
https://hawawii0login.blogspot.com/?m=1,hawawii0login.blogspot.com,com,0,1,0,0,0,0,0,0,0,0,0,0,0,58.01248699,0.0,0.0,0,0.0,0,0,0,1,0
https://www.misopup.com,www.misopup.com,com,0,1,0,1,1,0,0,0,0,0,0,0,0,100.0,100.0,100.0,0,0.0,68,73,38,204,1
http://dep.autospurgoh24firenze.it/rennovi/,dep.autospurgoh24firenze.it,it,0,0,0,1,0,0,0,0,0,0,0,0,0,26.2675737,0.0,0.0,0,0.0,0,0,0,2,0
https://www.shopnuzzie.com,www.shopnuzzie.com,com,0,1,1,0,0,0,1,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,109,180,0,8,1
http://87.106.183.200/stas/post2.php,87.106.183.200,200,1,0,1,0,1,1,1,0,0,0,1,0,0,26.74297607,0.0,0.0,0,0.0,2,0,0,0,0
https://www.artstor.org,www.artstor.org,org,0,1,1,0,0,0,0,0,0,0,0,0,0,100.0,71.42857143,71.42857143,0,0.0,8,18,9,70,1
http://www.yhgrffndvzbtoilmundkmvbaxrjtqsew.com,www.yhgrffndvzbtoilmundkmvbaxrjtqsew.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,24.87070404,0.0,0.0,0,0.0,0,0,0,0,0
https://marylandbrfss-1317634057.cos.ap-jakarta.myqcloud.com/marylandbrfss.html,marylandbrfss-1317634057.cos.ap-jakarta.myqcloud.com,com,0,1,0,0,0,0,0,0,0,0,0,0,0,18.53468227,2.083333333,1.515151515,0,0.0,0,0,0,0,0
http://jio-tv.dtvhindi.in,jio-tv.dtvhindi.in,in,0,0,0,0,0,0,1,0,0,0,0,0,0,39.37621832,0.0,0.0,0,0.0,0,0,1,1,0
http://news.bestcanvas.ca/c/r?action=ri&emid=090069t04kpcr01u2mn8r&uid=vzic5w77tgfh72amde3a&key=h2vabltsmh-cy4arohcdmjeuwcxq4thvvcarzpknkblqikeuy-flo1fcqsaflbsxz6x4ezflmoso7lgu&cars_classified_url=http://ow.ly/b3tu50ngbwf,news.bestcanvas.ca,ca,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84462971,0.0,0.497512438,0,0.0,0,0,0,0,0
https://www.kaylimphotography.com,www.kaylimphotography.com,com,0,1,0,1,0,0,0,0,1,0,0,0,0,100.0,100.0,100.0,0,0.0,24,12,8,2,1
http://www.amazcazzm-co-jp.amazzcocn.weioom.top/,www.amazcazzm-co-jp.amazzcocn.weioom.top,top,0,0,0,0,0,0,0,0,0,0,0,0,0,28.09476143,0.0,0.0,0,0.0,0,0,0,0,0
http://www.doc.i-cooker.com,www.doc.i-cooker.com,com,0,0,0,0,0,0,0,0,0,0,0,0,0,73.98897059,0.0,0.0,0,0.0,0,0,0,0,0
https://itau.conectcar.com/rd_jj5rz2,itau.conectcar.com,com,0,1,0,0,0,0,0,0,0,0,0,0,0,68.25396825,0.0,0.0,0,0.0,0,0,0,0,0
https://www.nymarts.com,www.nymarts.com,com,0,1,1,1,0,0,0,0,0,0,0,1,0,100.0,100.0,100.0,0,0.0,10,3,1,31,1
https://zpr.io/raa2pemjh8py,zpr.io,io,0,1,0,0,0,0,0,0,0,0,0,0,0,33.73961219,0.0,100.0,0,0.0,0,0,0,1,0
https://wait-and-see-approach.firebaseapp.com/,wait-and-see-approach.firebaseapp.com,com,0,1,0,0,0,0,0,0,1,0,0,0,0,56.08011995,0.0,0.0,0,0.0,0,0,0,0,0
